Name,Code,Industry,myOpinion,Price,Change,Change%,Volume,PE,PB,"Market cap",Revenue,Profit,NetMargin,ROE,1M,3M,1Y,3Y,5Y,10Y
"Tata Sponge Iron",4049,Mines/Mineral,YES,866.40," 13.55 "," 1.59% ","96,192",8.53,1.29,"1,329.25",886.09,155.87,16.75,15.22,-4.47,-19.79,2.02,23.17,25.97,16.66
"Tata Steel",4043,Mines/Mineral,YES,608.90," 7.90 "," 1.31% ","8,647,720",5.07,1.21,"73,336.89","139,875.83","18,562.49",13.12,39.00,4.41,7.59,-1.40,43.03,16.72,2.67
"TCI Express Ltd.",23500,Services,,584.10," 7.15 "," 1.24% ","7,802",36.23,10.18,"2,260.33",929.50,62.40,6.70,31.85,-16.40,-2.18,17.05,-,-,-
"TeamLease Services",23240,Services,,"2,490.35"," -37.05 "," -1.47% ","8,045",53.99,9.18,"4,257.69","3,792.48",79.27,2.08,19.15,-4.25,-14.89,60.61,-,-,-
"Tech Mahindra",16800,IT,YES,748.85," -9.90 "," -1.30% ","3,224,771",18.81,3.78,"73,324.52","31,713.12","3,905.68",11.90,22.06,5.59,8.99,67.88,10.16,17.83,16.83
"Techno Electric  and  Engg",4060,Engineering,,263.70," -21.10 "," -7.41% ","2,016,121",19.28,2.34,"3,016.51","1,107.52",156.48,13.78,21.15,-,-,-,-,-,-
"Texmaco Rail  and  Engineering",21069,Engineering,,64.00," -1.15 "," -1.77% ","225,556",55.81,1.33,"1,408.32","1,025.95",25.24,2.36,1.34,-12.55,-7.19,-35.40,-17.57,17.48,-
"Thangamayil Jewellery",20656,General,YES,323.95," -3.45 "," -1.05% ","9,400",19.58,2.58,462.49,"1,333.01",23.62,1.77,14.38,-20.57,-30.52,-9.06,25.79,14.53,-
"The New India Assurance",24023,Insurance,,219.50," -10.05 "," -4.38% ","101,779",15.56,30.76,"36,363.12","20,150.93","2,336.70",9.12,14.74,-4.13,-29.80,-,-,-,-
"The Ramco Cements",2285,Cement,YES,654.35," 4.85 "," 0.75% ","201,591",29.57,3.72,"15,518.62","4,597.42",524.83,11.33,14.18,-4.58,-7.25,-8.24,26.69,28.48,18.44
Thermax,4090,Engineering,,950.40," 26.15 "," 2.83% ","56,320",47.10,4.10,"11,324.61","4,628.33",257.67,5.42,9.76,-6.56,-12.49,9.28,1.57,9.16,8.06
"Thirumalai Chemicals",4093,Chemicals,YES,133.35," 6.25 "," 4.92% ","366,029",7.62,2.25,"1,361.76","1,247.11",168.77,13.42,35.10,-17.41,-11.51,-13.08,79.04,68.57,24.64
"Thomas Cook (India)",4094,Services,YES,239.55," -4.70 "," -1.92% ","145,226",1.49,1.02,"8,875.45","10,338.24","6,097.11",58.08,120.77,0.10,-11.74,5.23,6.40,32.57,12.80
"Thyrocare Technologies",23353,Services,YES,634.50," 6.45 "," 1.03% ","41,198",36.26,7.43,"3,432.57",365.71,94.70,24.52,22.16,0.88,7.41,-6.03,-,-,-
"Tide Water Oil Co. (India)",5492,General,,"5,282.75"," 5.95 "," 0.11% ",800,17.73,2.72,"1,845.20","1,146.25",104.06,8.85,15.43,-7.39,-9.15,-16.24,5.84,25.53,18.45
"Time Technoplast",5493,Chemicals,YES,147.80," -2.55 "," -1.70% ","82,553",17.84,2.20,"3,342.45","3,203.65",192.39,6.00,13.27,-0.69,20.57,-22.04,42.55,37.11,9.61
"Timken India",4052,Engineering,,602.10," -9.45 "," -1.55% ","101,640",44.51,6.11,"4,528.54","1,317.51",101.75,7.60,13.94,-13.80,-18.41,-17.49,1.23,31.51,21.12
"Tinplate Co. of India",4102,Mines/Mineral,YES,170.80," 1.85 "," 1.10% ","397,477",26.16,2.61,"1,792.43","2,250.51",68.52,3.02,11.27,-4.85,-1.29,-25.02,41.11,36.68,20.25
"Titagarh Wagons",18632,"Consumer Goods",,76.95," 0.30 "," 0.39% ","163,616",486.12,1.00,887.17,366.17,1.83,0.47,-16.16,-14.55,-19.70,-34.93,-10.73,28.06,-5.36
"Titan Company",4114,General,Explore,814.70," 17.85 "," 2.24% ","4,080,359",59.37,13.35,"72,327.94","16,306.16","1,194.53",7.27,23.70,-10.00,-7.77,32.33,34.79,26.65,30.39
"Torrent Pharmaceuticals",4126,Pharma,,"1,704.90"," -22.60 "," -1.31% ","192,584",44.29,6.04,"28,918.47","6,500.00",653.00,9.72,15.12,-2.48,18.08,40.44,7.23,31.27,34.33
"Torrent Power",17005,Utilities,,229.55," 1.40 "," 0.61% ","885,761",11.43,1.42,"11,032.56","12,008.23",976.20,7.94,13.32,-7.78,-2.27,3.85,7.89,26.19,8.57
Trent,2176,General,Explore,345.50," -1.60 "," -0.46% ","37,527",98.34,6.95,"11,498.16","2,162.73",116.93,5.33,6.98,-5.97,10.81,21.73,38.05,30.12,21.85
Trident,46,Manufacturing,YES,61.70," -0.65 "," -1.04% ","1,142,626",13.40,1.06,"3,136.56","4,608.26",234.01,5.00,9.24,-1.66,9.22,-35.14,13.33,46.94,16.83
"Triveni Turbine",21350,Engineering,,108.85," 0.75 "," 0.69% ","285,735",35.14,7.62,"3,591.75",801.17,108.70,13.39,23.02,-11.54,-4.38,-14.81,0.56,16.66,-
"TTK Prestige",4007,"Consumer Goods",,"6,375.90"," 65.85 "," 1.04% ","1,469",46.80,7.14,"7,417.29","1,807.86",158.50,8.69,28.20,-1.37,7.60,-0.53,18.66,11.96,43.51
"Tube Investments Of India",23857,Auto,,296.55," 0.75 "," 0.25% ","20,648",32.04,4.16,"5,537.15","5,273.97",190.89,3.60,13.74,8.04,33.09,-,-,-,-
"TV Today",15738,General,YES,410.75," -7.25 "," -1.73% ","21,909",17.64,3.21,"2,452.07",680.98,138.99,19.64,19.14,-6.33,-5.74,0.86,21.06,39.75,18.03
"TV18 Broadcast",17095,General,,37.65," -0.65 "," -1.70% ","4,190,583",796.03,1.95,"6,471.71","2,669.82",-41.72,-1.55,-1.84,-20.29,-32.03,-1.92,3.19,12.18,-7.59
"TVS Electronics",15727,Services,YES,237.75," -6.05 "," -2.48% ","33,446",24.01,5.14,442.99,"5,230.88",18.45,0.35,20.46,-25.79,-32.45,-13.93,31.18,78.84,24.37
"TVS Motor Co.",6421,Auto,Explore,584.35," -8.30 "," -1.40% ","1,276,937",40.86,9.17,"27,771.22","15,883.85",679.73,4.25,27.15,8.60,-0.30,-7.21,36.11,76.67,43.13
"TVS Srichakra",4010,Auto,,"2,744.50"," 10.55 "," 0.39% ","1,414",15.78,3.07,"2,109.86","2,200.82",133.73,6.04,19.56,-4.58,-12.29,-12.56,0.84,74.23,42.33
"UCO Bank",15704,Bank/Finance,,17.95," 0.05 "," 0.28% ","410,632",-,0.59,"7,079.70","13,985.35","3,511.28",0.00,-1.98,-8.21,-5.54,-41.69,-27.32,-21.71,-6.61
UFLEX,1172,Chemicals,YES,312.05," 13.60 "," 4.56% ","146,454",7.23,0.55,"2,252.28","7,226.41",308.99,4.26,8.21,-6.34,8.71,-29.64,24.05,39.03,11.02
"UFO Moviez",22894,Services,,327.35," 0.20 "," 0.06% ","5,195",16.51,2.01,935.86,573.35,46.85,8.02,12.48,-12.10,-12.54,-13.71,-16.70,-,-
"Ujjivan Financial Services",22699,Bank/Finance,,282.90," 4.35 "," 1.56% ","1,267,102",-,1.95,"3,411.55",0.00,-1.10,-14.13,0.41,-22.06,-27.34,-14.44,-,-,-
"Ultratech Cement",15812,Cement,Explore,"4,067.55"," 38.85 "," 0.96% ","283,138",57.07,4.14,"111,698.58","33,397.54","1,957.69",5.78,8.77,-6.66,7.37,3.25,12.72,17.51,22.01
"Unichem Laboratories",4206,Pharma,,206.70," -2.95 "," -1.41% ","32,481",-,0.53,"1,457.51",993.77,"2,534.45",-2.80,136.04,-7.79,-12.57,-12.95,-9.81,4.65,11.13
"Union Bank of India",6221,Bank/Finance,,70.60," 0.45 "," 0.64% ","7,640,102",-,0.36,"8,250.13","33,295.77","9,688.18",2.34,-1.10,-19.04,-14.87,-46.08,-26.79,-9.46,-7.00
"Uniphos Enterprises",4234,Chemicals,YES,97.30," -0.75 "," -0.76% ","50,550",37.89,0.35,678.42,0.00,17.91,88.75,0.91,17.01,26.23,-5.51,39.60,42.52,14.47
Unitech,4226,General,,2.95," 0.25 "," 9.26% ","33,526,561",-,0.09,735.18,"1,324.85",-308.57,-24.38,-4.43,-32.50,-37.93,-59.40,-23.33,-30.53,-31.60
"United Bank Of India",7413,General,,10.75," -0.10 "," -0.92% ","377,541",-,0.44,"3,309.99","8,423.36","1,783.02",2.36,-1.02,-4.82,-3.13,-41.19,-21.26,-19.14,-
"United Breweries",7939,General,,"1,418.20"," 33.05 "," 2.39% ","1,350,711",82.52,12.87,"37,466.21","12,774.38",454.02,3.55,15.71,-1.13,13.79,60.62,17.12,10.53,25.51
"United Spirits",2407,General,,533.70," 3.60 "," 0.68% ","1,194,600",67.55,15.16,"39,183.99","26,667.50",580.10,2.16,31.01,-16.12,-21.36,8.38,-5.04,1.38,7.13
UPL,5331,Chemicals,YES,697.55," 36.60 "," 5.54% ","3,830,064",17.24,3.66,"35,460.44","17,789.00","2,149.00",11.66,25.76,1.14,4.23,-15.73,12.29,36.16,15.43
"Usha Martin",4252,Mines/Mineral,,31.65," 1.70 "," 5.68% ","3,397,275",-,1.31,964.51,"4,953.71",-161.45,-3.21,-32.15,11.30,6.18,21.17,27.15,6.87,-6.67
"V-Guard Industries",18410,General,Explore,181.35," -0.75 "," -0.41% ","1,339,750",53.57,10.25,"7,726.56","2,376.93",144.24,6.04,20.31,-14.04,-12.66,-0.57,40.87,39.20,47.43
"VA Tech Wabag",21004,Engineering,,324.85," -23.95 "," -6.87% ","410,822",13.05,1.56,"1,775.82","3,476.57",147.16,4.23,13.63,-8.75,-14.45,-41.73,-19.69,8.36,-
Vakrangee,4286,IT,,28.05," -1.25 "," -4.27% ","4,553,798",5.65,1.15,"2,969.94","6,211.65",525.55,8.40,29.47,-30.71,-46.55,-88.23,-22.68,-2.79,22.28
"Vardhman Special Steels",21185,Mines/Mineral,YES,113.95," 1.70 "," 1.51% ","29,386",12.85,1.17,406.95,926.34,31.66,3.39,9.33,-16.82,-4.04,-15.53,64.06,56.88,-
"Vardhman Textiles",2316,Manufacturing,,"1,011.00"," -2.85 "," -0.28% ","37,312",9.83,1.14,"5,815.66","6,380.64",583.64,8.90,12.48,-9.23,-16.27,-14.05,2.46,26.01,29.64
"Varroc Engineering",23180,Auto,,849.90," -130.85 "," -13.34% ","731,357",26.14,2.46,"11,769.72",-,-,-,15.24,-8.29,-,-,-,-,-
"Varun Beverages",23577,"Consumer Goods",,786.65," 21.50 "," 2.81% ","32,731",50.79,6.82,"14,329.47","4,750.86",285.79,6.00,12.28,-3.71,4.16,49.82,-,-,-
Vedanta,3520,Mines/Mineral,,241.55," 11.15 "," 4.84% ","40,596,440",8.57,1.37,"89,788.83","95,787.00","13,868.00",14.06,22.14,2.83,-0.11,-24.90,34.00,4.07,7.03
"Vesuvius India",4334,General,YES,"1,150.45"," -29.20 "," -2.48% ","3,023",25.86,3.38,"2,334.15",906.34,90.25,9.77,15.20,-5.39,-5.97,-11.64,20.95,27.56,21.49
"Veto Switchgears  and  Cables",21869,Engineering,YES,136.15," 1.95 "," 1.45% ","40,004",8.45,1.66,260.25,261.65,30.78,11.63,20.56,-21.47,-25.63,-34.22,19.10,19.25,-
"Videocon Industries",4345,General,,3.75," 0.15 "," 4.17% ","251,068",-,0.10,125.76,"1,482.27","-7,252.43",-353.08,-40.49,-31.43,-58.86,-78.76,-70.29,-53.77,-33.75
"Vijaya Bank",5556,Bank/Finance,,46.15," 0.30 "," 0.65% ","1,642,817",9.76,0.60,"6,018.64","13,095.30","4,565.81",3.12,0.44,-26.11,-13.82,-17.24,10.08,3.88,1.95
"Vinati Organics",4371,Chemicals,YES,"1,270.70"," -22.45 "," -1.74% ","12,562",37.15,7.64,"6,577.54",823.68,177.04,20.82,19.49,-2.12,34.01,42.09,40.85,69.09,51.05
"VIP Industries",4270,General,Explore,457.00," -16.05 "," -3.39% ","258,330",43.25,11.67,"6,449.72","1,527.58",149.12,9.71,28.26,-21.54,10.45,101.99,82.32,56.05,43.34
"Vodafone Idea",6883,Services,,41.45," 0.95 "," 2.35% ","18,000,078",-,0.72,"20,066.82","26,001.60","-3,397.20",-12.83,-3.42,-22.34,-27.68,-46.75,-33.70,-24.84,-6.50
"Voltamp Transformers",16857,Engineering,,843.00," -1.65 "," -0.20% ","2,566",11.48,1.34,849.84,674.44,74.02,10.41,12.40,-10.02,-13.54,-26.00,7.31,19.00,2.21
Voltas,4414,General,Explore,571.55," -5.70 "," -0.99% ","1,144,859",33.14,4.62,"18,911.72","6,607.85",573.70,8.50,15.92,-5.76,12.07,13.26,32.06,51.08,18.33
"VRL Logistics",22886,Services,,280.90," -9.40 "," -3.24% ","49,783",30.47,4.10,"2,529.62","1,958.92",83.01,4.21,16.32,-9.28,-11.51,-17.18,-9.80,-,-
"VST Industries",4274,"Consumer Goods",,"2,792.95"," 6.45 "," 0.23% ","1,340",21.61,6.83,"4,394.46","1,059.45",203.34,18.74,32.45,-11.76,-5.17,-1.37,21.59,13.07,26.27
"VST Tillers Tractors",4275,Engineering,YES,"1,872.00"," 14.80 "," 0.80% ","19,066",16.48,2.65,"1,617.32",728.30,98.16,12.82,20.43,-15.37,-18.56,-6.50,11.62,33.89,36.60
"Wabco India",18640,Engineering,,"6,906.00"," 117.95 "," 1.74% ","3,112",44.41,8.18,"13,026.94","2,791.85",293.36,10.27,19.63,0.19,-3.93,13.25,-1.24,32.32,-
"Websol Energy Systems",4434,Utilities,YES,35.55," -1.30 "," -3.53% ","22,392",-,1.05,105.95,115.30,-10.53,-8.06,3.56,-12.05,-25.69,-67.00,28.73,54.98,-10.41
"Welspun Corp",5755,General,,150.60," 0.65 "," 0.43% ","634,477",26.65,1.37,"4,006.24","7,992.50",233.72,2.87,8.44,-7.39,22.71,20.06,8.95,38.82,-5.19
"Welspun India",4441,Engineering,,62.95," -0.60 "," -0.94% ","1,431,867",16.31,2.31,"6,324.74","6,060.30",402.45,6.54,15.92,-4.43,11.97,-6.13,-9.11,60.04,32.54
"West Coast Paper Mills",4445,"consumer Goods",YES,348.30," -5.40 "," -1.53% ","84,081",9.10,2.51,"2,307.09","1,783.36",253.55,14.03,44.61,4.96,35.85,98.26,80.58,48.59,21.50
"Westlife Development",4716,Services,,342.55," 7.15 "," 2.13% ","23,654",189.98,9.71,"5,329.98","1,214.23",28.06,2.27,2.42,-14.30,-0.64,44.88,8.41,-2.34,-
"Wheels India",5579,Auto,Explore,"1,040.05"," 0.05 "," 0.00% ","2,547",32.59,4.59,"2,502.59","2,642.65",76.80,2.89,13.90,-0.99,-13.85,40.61,21.49,41.15,34.70
Whirlpool,4458,"Consumer Goods",Explore,"1,449.15"," -23.85 "," -1.62% ","165,970",47.76,9.49,"18,231.48","5,026.50",381.76,7.44,21.85,-15.89,-4.33,19.17,31.98,57.90,41.35
"Wim Plast",4469,Chemicals,,866.35," -4.35 "," -0.50% ",781,22.80,3.36,"1,032.35",386.35,45.27,11.67,15.90,-10.95,1.86,-35.48,-4.03,39.70,42.60
Wipro,4475,IT,,319.25," -9.05 "," -2.76% ","7,864,825",17.95,2.87,"144,431.24","55,091.60","8,018.40",13.93,15.97,12.37,27.50,12.47,2.87,6.66,12.00
Wockhardt,4479,General,,584.10," 20.60 "," 3.66% ","1,609,722",-,2.37,"6,457.07","4,053.55",-299.34,-7.16,-21.81,-12.18,-15.57,-7.49,-25.54,-0.67,12.82
"Wonderla Holidays",22392,General,,288.05," 1.90 "," 0.66% ","15,094",35.76,2.02,"1,628.02",272.04,45.52,16.31,5.09,-10.47,-15.30,-16.85,-0.49,-,-
"Yes Bank",15907,Bank/Finance,YES,223.75," 4.05 "," 1.84% ","62,814,786",11.43,1.91,"51,647.00","22,191.66","8,147.27",3.30,1.60,-41.29,-34.25,-38.90,15.04,28.44,24.03
"Zee Entertainment",4505,General,YES,448.70," -0.70 "," -0.16% ","2,217,261",29.30,5.46,"43,095.98","6,917.46","1,465.54",20.06,20.72,-11.94,-19.61,-14.64,4.43,13.34,15.96
"Zee Learn",21041,General,YES,36.80," -1.20 "," -3.16% ","143,625",20.81,3.25,"1,209.70",315.56,60.56,18.72,15.52,-3.31,5.70,-11.63,5.94,10.13,-
"Zensar Technologies",1196,IT,YES,281.00," 8.85 "," 3.25% ","99,963",22.80,3.62,"6,303.67","3,275.75",282.32,8.42,15.86,-14.80,10.20,80.08,19.77,42.65,36.50
"Zydus Wellness",7997,"Consumer Goods",YES,"1,453.90"," 27.65 "," 1.94% ","21,180",41.88,7.84,"5,626.38",530.66,136.96,24.15,21.87,-3.55,4.13,59.07,20.77,21.67,32.88
