Name,Code,Industry,myOpinion,Price,Change,Change%,Volume,PE,PB,"Market cap",Revenue,Profit,NetMargin,ROE,1M,3M,1Y,3Y,5Y,10Y
"PTC India",15771,Services,,76.10," -4.00 "," -4.99% ","3,139,972",7.18,0.69,"2,262.98","17,174.32",315.29,1.82,10.35,-10.69,-5.68,-40.23,7.49,11.64,1.01
PVR,16471,General,Explore,"1,344.05"," 5.70 "," 0.43% ","366,482",47.28,5.57,"6,259.70","2,393.78",132.71,5.50,12.25,2.60,-1.51,4.28,17.53,25.55,22.85
"Quess Corp",23411,Bank/Finance,YES,890.10," 4.00 "," 0.45% ","135,199",38.49,5.25,"13,170.68","6,717.01",339.20,5.00,18.77,-16.85,-17.59,6.71,-,-,-
"Radico Khaitan",15666,"Consumer Goods",Explore,390.05," -20.50 "," -4.99% ","629,216",35.86,4.38,"5,205.65","7,010.18",145.18,2.06,11.22,-3.17,6.59,148.59,68.53,28.82,20.83
"Rain Industries",3039,Cement,YES,193.95," 5.50 "," 2.92% ","1,120,559",5.91,1.42,"6,498.20","13,305.05","1,140.39",8.53,22.26,-7.20,-2.40,7.39,73.87,37.63,17.03
"Rajesh Exports",3159,General,YES,757.60," 30.00 "," 4.12% ","2,481,943",16.47,3.10,"22,526.86","181,204.05","1,368.09",0.75,23.32,20.53,26.48,3.49,22.09,51.51,35.54
"Rajratan Global Wire",3172,Auto,,882.15," -30.80 "," -3.37% ","4,774",17.48,3.22,383.89,401.07,21.96,5.41,16.87,-2.28,48.56,47.10,110.54,-,21.70
"Rallis India",3177,Chemicals,,185.25," -10.45 "," -5.34% ","410,007",20.45,2.91,"3,619.07","1,922.22",176.35,9.10,14.51,2.33,-2.44,-14.00,-4.89,5.24,20.55
"Ramco Industries",5229,"real Estate",YES,207.10," -13.85 "," -6.27% ","164,314",23.16,2.63,"1,804.32",863.84,77.92,8.69,2.81,-8.43,-6.04,-15.46,25.20,42.20,20.66
"Ramkrishna Forgings",15811,Engineering,,676.15," -1.50 "," -0.22% ","124,445",19.44,2.82,"2,202.86","1,583.64",113.30,7.14,15.59,8.67,-6.96,25.70,2.59,60.15,20.10
"Rane Holdings",3197,Auto,YES,"1,623.35"," -43.20 "," -2.59% ",995,18.12,2.87,"2,304.44","2,438.68",7.04,0.29,2.89,-18.77,-19.26,-8.13,36.72,60.33,33.12
"Rashtriya Chem  and  Fert.",3208,Chemicals,,65.25," -3.55 "," -5.16% ","2,146,426",44.34,1.22,"3,602.52","7,701.83",81.24,1.05,2.69,-5.57,-8.54,-30.75,12.91,16.09,2.55
"Ratnamani Metals  and  Tubes",3220,Mines/Mineral,YES,866.80," 0.35 "," 0.04% ","6,091",21.54,2.94,"4,014.87","2,081.65",186.40,8.80,12.16,-1.67,-14.67,-4.82,11.53,47.67,19.74
"RattanIndia Power",20503,General,,3.80," 0.05 "," 1.33% ","14,484,359",-,0.24,"1,119.16","2,223.89",-289.02,-11.67,-50.67,-8.45,-3.81,-35.32,-15.61,-10.79,-
Raymond,3232,General,YES,752.45," -22.50 "," -2.90% ","610,247",32.44,2.54,"4,602.95","5,960.19",150.12,2.47,8.41,-4.22,-21.51,-12.96,22.43,26.99,16.41
"RBL Bank",21457,Bank/Finance,YES,564.60," -25.05 "," -4.25% ","2,077,298",35.00,3.48,"23,943.22","4,829.01","1,940.61",4.04,1.16,-5.48,4.58,5.91,-,-,-
"Redington India",15683,IT,,96.70," -6.75 "," -6.52% ","1,607,531",8.26,1.08,"3,899.68","43,801.41",470.92,1.07,14.51,8.04,-20.58,-35.59,-4.19,10.83,6.25
"Relaxo Footwears",3247,General,Explore,829.60," -14.55 "," -1.72% ","29,560",58.86,12.37,"9,986.94","2,040.44",169.67,8.29,23.56,-2.29,15.99,58.37,16.30,61.48,69.86
"Reliance Capital",3249,Bank/Finance,YES,337.35," -23.15 "," -6.42% ","11,463,392",6.24,0.56,"8,530.19","19,611.00","1,224.00",6.22,8.23,-24.98,-19.15,-52.97,-1.06,-1.03,-12.42
"Reliance Naval and Engineering",17433,Engineering,,13.50," -0.70 "," -4.93% ","1,479,743",-,-8.04,999.44,205.60,"-1,072.87",-488.98,-107.07,-21.40,-0.73,-75.95,-38.59,-22.79,-
"Reliance Indl Infrastructure",3251,"Real Estate",,396.00," -18.10 "," -4.37% ","279,612",60.61,1.83,595.09,85.84,9.82,9.66,2.80,-3.45,-6.53,-22.93,9.10,6.13,-5.40
"Reliance Industries",3252,"Oil and Gas",YES,"1,217.50"," 6.75 "," 0.56% ","19,070,172",21.17,2.54,"771,293.11","468,404.00","36,431.00",7.64,12.95,-2.38,17.87,44.64,40.44,22.46,9.01
"Reliance Infrastructure",403,General,,343.70," -42.75 "," -11.06% ","9,483,419",7.10,1.44,"9,062.64","25,834.01","1,160.33",4.29,20.35,-17.93,-18.84,-29.43,0.56,-3.42,-9.07
"Reliance Nippon Life Asset Management",24009,General,YES,182.95," -6.00 "," -3.18% ","757,763",21.89,4.76,"11,208.78","1,568.00",512.00,28.60,25.28,-23.34,-15.79,-,-,-,-
"Reliance Power",18248,Utilities,,29.20," -2.30 "," -7.30% ","16,640,362",7.95,0.36,"8,275.12","9,489.37","1,041.29",10.69,4.71,-12.46,-15.11,-34.15,-11.52,-16.08,-15.75
"Religare Enterprises",17944,Bank/Finance,,40.45," -3.05 "," -7.01% ","629,171",-,0.35,879.70,12.46,-153.58,-340.96,-61.62,-19.54,-20.10,-0.98,-48.55,-35.05,-19.65
"Repco Home Finance Ltd.",21999,Bank/Finance,YES,464.10," -46.15 "," -9.04% ","837,557",13.01,2.08,"2,886.89","1,126.65",221.87,19.65,16.51,-21.51,-16.87,-28.32,-12.06,14.28,-
"Rico Auto Inds.",3272,Auto,YES,75.65," -2.40 "," -3.08% ","313,589",17.31,1.77,"1,021.40","1,284.95",57.43,4.42,9.82,-12.26,6.86,-26.48,17.06,65.74,16.09
"Ruby Mills",3322,Manufacturing,YES,308.70," -5.00 "," -1.59% ","3,585",14.90,1.15,514.22,192.90,34.52,16.76,9.71,-6.18,-15.99,-2.13,17.11,33.47,7.00
"Rupa  and  Company Ltd.",21476,General,,350.50," -12.40 "," -3.42% ","16,718",29.11,5.34,"2,783.36","1,129.92",95.61,8.44,18.37,-9.41,-16.30,-18.64,2.19,16.07,-
"S.H. Kelkar and Co",23152,General,,215.80," -2.80 "," -1.28% ","307,814",36.06,3.55,"3,104.29","1,026.51",83.74,8.00,11.09,-3.61,-6.31,-18.40,-,-,-
"Sadbhav Engineering",16530,Engineering,,259.75," -5.85 "," -2.20% ","175,992",20.38,2.32,"4,480.57","3,644.05",219.90,6.00,-12.69,-2.77,-11.86,-10.03,-1.63,33.98,13.60
"Sadhana Nitro Chem",3387,Chemicals,YES,"1,273.80"," -25.95 "," -2.00% ","3,872",22.35,17.35,"1,186.56",159.71,53.09,32.98,110.55,75.25,129.97,"1,677.81",293.04,162.69,49.76
"Safari Industries (India)",3388,CHemicals,Explore,885.10," 1.95 "," 0.22% ","14,534",65.54,10.75,"1,973.24",466.81,30.11,6.43,15.81,-3.06,45.40,150.22,70.27,77.55,67.44
"Sahyadri Industries",17249,"real Estate",YES,198.95," -6.85 "," -3.33% ","14,093",6.73,1.30,190.23,288.42,28.26,9.77,20.60,-17.00,-11.36,17.76,26.47,40.61,16.37
"Saint-Gobain Sekurit India",6092,General,,57.80," -2.05 "," -3.43% ","80,465",34.52,5.07,526.59,153.59,15.26,9.73,14.72,-6.40,-2.78,9.37,13.37,36.07,11.99
"Salzer Electronics",3412,General,,174.20," -0.75 "," -0.43% ","45,844",13.55,0.98,277.72,464.66,20.50,4.40,7.99,8.54,-8.10,-2.44,-8.54,24.92,11.78
"Sandhar Technologies",24274,Auto,,332.90," -16.35 "," -4.68% ","35,851",31.02,1.78,"2,016.99",-,-,-,15.15,-10.89,-15.56,-,-,-,-
"Sanghvi Movers",3446,"Real Estate",,121.90," -10.65 "," -8.03% ","52,071",-,0.71,549.11,234.61,-64.44,-26.75,-6.97,-8.87,-32.44,-10.61,-26.19,24.39,-4.30
"Sanofi India",6796,Chemicals,Explore,"6,538.15"," 234.25 "," 3.72% ","26,730",39.91,7.24,"14,941.35","2,639.20",374.40,13.76,16.87,6.31,24.76,59.92,15.70,21.62,23.03
"Sarla Performance Fibers",3469,Manufacturing,,35.45," -2.75 "," -7.20% ","52,395",8.36,0.98,296.85,279.74,35.51,11.83,14.85,-8.96,-14.13,-33.68,-12.98,15.32,13.57
"Sasken Technologies",16034,IT,YES,964.25," -12.00 "," -1.23% ","13,133",17.71,2.54,"1,649.33",519.72,93.13,16.50,13.94,1.29,-6.77,81.88,60.01,52.46,22.34
"Satin Creditcare Network",23099,Bank/Finance,YES,328.95," -11.15 "," -3.28% ","136,637",15.40,1.46,"1,604.29","1,143.34",103.92,9.08,-0.41,-7.81,-3.93,7.13,15.18,-,-
"Savita Oil Technologies",3488,Chemicals,YES,"1,090.20"," -34.60 "," -3.08% ","1,768",12.48,1.99,"1,510.34","1,904.12",121.02,6.31,14.94,-1.94,-7.88,-11.68,26.92,25.82,17.05
"SBI Life Insurance Company",23887,Insurance,,613.35," 0.90 "," 0.15% ","1,139,496",51.21,8.94,"61,000.00","26,152.00","1,191.27",3.44,19.43,-8.89,-9.56,-,-,-,-
"Schaeffler India",1128,Auto,,"5,443.40"," -23.50 "," -0.43% ","5,296",35.68,5.07,"9,058.57","2,034.37",253.85,11.95,15.01,4.32,1.24,11.84,9.17,35.40,31.30
"Schneider Electric Infrastruct",21567,General,,119.00," -1.80 "," -1.49% ","783,348",-,47.00,"2,829.80","1,368.52",-33.51,-2.39,-77.48,13.58,23.47,-16.15,-11.09,13.77,-
"Security and Intelligence Services",23830,Services,,973.80," -25.90 "," -2.59% ","81,943",39.93,6.80,"7,185.16","6,201.25",191.96,3.08,21.91,-12.48,-12.80,26.18,-,-,-
"Seshasayee Paper  and  Boards",3521,"consumer Goods",YES,"1,107.75"," -69.10 "," -5.87% ","19,599",10.84,1.90,"1,387.25","1,144.83",128.01,11.07,18.40,6.78,32.90,59.48,71.44,43.56,25.12
"Seya Industries",3791,Chemicals,YES,590.10," -41.70 "," -6.60% ","8,821",22.01,1.92,"1,451.65",372.89,65.96,17.64,21.96,-4.59,37.18,31.26,-,-,-
"Shaily Engineering Plastics",7860,Services,,"1,051.35"," -14.70 "," -1.38% ","3,422",34.70,6.72,874.56,337.83,25.20,7.41,20.80,-15.87,-15.54,74.01,39.01,-,-
"Shakti Pumps (India)",3531,Engineering,YES,389.20," -19.75 "," -4.83% ","54,995",19.76,2.73,709.93,442.14,35.92,8.03,10.14,-13.09,-27.94,-22.84,44.65,55.71,23.67
"Shalimar Paints",3532,Chemicals,,103.90," -6.90 "," -6.23% ","32,951",-,2.19,234.21,248.74,-50.43,-20.20,-28.37,-15.43,-11.74,-48.84,2.80,14.35,5.87
"Shankara Building Products",23702,Mines/Mineral,,"1,194.60"," -51.40 "," -4.13% ","108,776",35.99,5.76,"2,736.09","2,742.26",76.04,2.77,17.46,-25.23,-25.48,-15.90,-,-,-
"Sharda Cropchem",22558,Chemicals,,344.40," -20.35 "," -5.58% ","70,010",17.55,2.73,"3,189.75","1,829.42",181.79,9.89,18.22,-11.91,-8.74,-21.54,7.08,-,-
"Sharda Motor Industries",22065,Engineering,YES,"1,791.45"," -65.25 "," -3.51% ","2,681",13.31,2.84,"1,067.93","1,170.35",80.26,6.76,20.54,-9.02,-8.37,-34.43,24.38,41.24,-
"Sheela Foam",23600,General,,"1,707.75"," -17.15 "," -0.99% ","4,667",59.86,13.13,"8,268.20","2,047.88",138.13,6.67,25.21,3.51,15.08,18.81,-,-,-
"Shilpa Medicare",3567,General,,468.30," -32.75 "," -6.54% ","34,148",32.80,3.39,"3,804.86",822.14,129.10,15.30,10.62,2.96,18.54,-19.70,-0.41,40.53,34.46
"Shipping Corp. of India",3571,Services,,47.70," -1.95 "," -3.93% ","1,891,883",40.65,0.32,"2,214.87","3,498.94",54.48,1.48,3.59,-18.02,-23.18,-47.11,-15.23,7.41,-8.30
"Shopper's Stop",6254,General,,568.55," -19.35 "," -3.29% ","125,110",199.01,5.19,"4,993.87","3,476.98",25.09,0.72,39.67,1.45,2.80,31.67,14.18,10.45,15.86
"Shree Cement",3589,Cement,Explore,"16,858.40"," -254.55 "," -1.49% ","53,658",47.91,6.39,"58,623.91","10,314.05","1,223.55",11.44,16.68,-3.88,11.80,-7.10,12.40,32.43,40.94
"Shree Pushkar Chemicals  and  Fertilisers",23121,Chemicals,,193.55," -7.50 "," -3.73% ","152,700",17.32,2.35,592.83,414.73,38.68,9.29,17.10,-5.42,1.55,-12.10,46.30,-,-
"Shree Renuka Sugars",16052,"Consumer Goods",,13.95," -1.50 "," -9.71% ","4,483,522",-,-6.77,"2,668.21","5,221.50","-2,991.80",-56.58,0.00,15.71,-3.67,-4.66,22.76,-5.78,-12.67
"Shriram City Union Finance",5372,Bank/Finance,YES,"1,812.15"," -83.30 "," -4.39% ","110,650",17.14,2.07,"12,008.26","5,267.46",700.44,13.25,12.69,-8.90,-15.74,-15.81,0.61,10.98,17.38
"Shriram Transport Finance",3640,Bank/Finance,YES,"1,161.10"," -30.95 "," -2.60% ","2,630,601",15.57,2.00,"26,343.35","13,047.72","1,692.24",12.90,13.00,-12.54,-21.79,9.14,8.52,12.77,13.87
"Sical Logistics",3733,Services,,170.40," -8.50 "," -4.75% ","26,298",41.27,1.80,947.17,"1,272.99",21.48,1.68,5.97,6.14,-2.05,-17.58,4.90,26.15,9.60
Siemens,3656,Engineering,,925.05," -38.35 "," -3.98% ","461,508",26.68,4.12,"33,042.62","11,927.74","1,238.38",10.16,15.68,-9.90,-6.74,-33.93,-11.23,14.06,6.23
"Siyaram Silk Mills",3691,Manufacturing,YES,521.60," -11.95 "," -2.24% ","12,733",22.09,3.57,"2,455.76","1,734.23",111.15,6.30,18.78,-0.30,-6.70,14.35,38.11,65.68,41.68
SJVN,20785,Utilities,YES,27.80," 0.00 "," 0.00% ","784,652",10.20,0.99,"10,885.53","2,122.85","1,067.11",43.30,11.01,-7.67,-5.62,-13.44,3.47,8.05,-
"SKF India",3349,Engineering,Explore,"1,734.10"," -7.50 "," -0.43% ","3,093",28.48,4.64,"8,900.46","2,838.89",312.53,10.72,16.22,-0.44,-0.83,8.73,12.85,28.04,23.63
Skipper,22484,Engineering,,110.60," -8.05 "," -6.78% ","185,787",10.69,1.78,"1,136.56","2,153.59",106.28,4.93,20.27,-14.94,-36.18,-48.87,-8.58,-,-
"SML Isuzu",3973,Auto,,729.80," -44.00 "," -5.69% ","78,274",48.41,2.53,"1,058.17","1,269.23",21.86,1.72,2.12,-12.16,1.34,-16.45,-14.57,25.36,11.85
"SNL Bearings",3639,Engineering,YES,353.40," 5.20 "," 1.49% ","2,240",15.45,4.27,127.63,38.65,8.26,21.09,34.11,-6.66,-9.38,32.06,47.28,78.64,33.20
"Snowman Logistics",22549,Services,,38.60," -1.05 "," -2.65% ","501,958",-,1.50,638.28,202.21,-0.76,-0.37,-0.83,-9.80,-15.86,-27.58,-27.00,-,-
Sobha,16913,"Real Estate",,417.85," -6.95 "," -1.64% ","179,896",17.88,1.40,"3,963.61","2,705.80",221.70,8.04,8.01,-11.10,-15.38,2.13,18.42,8.29,6.91
"Solar Industries",16554,Engineering,Explore,"1,099.30"," 10.40 "," 0.96% ","23,378",42.14,8.57,"9,916.81","2,064.14",246.63,11.85,23.21,-9.73,-4.54,16.36,15.58,43.45,29.62
"Somany Ceramics",3364,Chemicals,,397.85," -6.25 "," -1.55% ","27,282",24.96,2.96,"1,683.95","1,706.28",67.47,3.91,14.32,-13.77,-24.42,-53.37,4.35,39.18,44.90
"Sonata Software",5951,IT,Explore,388.50," -24.90 "," -6.02% ","1,139,161",19.66,5.73,"4,072.82","2,507.73",206.38,8.11,30.90,7.39,22.37,151.49,38.58,69.75,32.16
"South Indian Bank",7218,Bank/Finance,,15.05," -0.80 "," -5.05% ","14,864,852",10.66,0.55,"2,732.62","6,356.05","1,999.06",2.60,0.43,-10.45,-32.26,-48.95,-6.18,-3.01,6.96
"SP Apparels",23479,Manufacturing,,295.05," -7.50 "," -2.48% ","9,703",15.50,1.74,748.43,702.62,49.35,6.96,12.67,-12.29,-11.19,-29.82,-,-,-
Spicejet,6850,Services,YES,77.05," 0.90 "," 1.18% ","2,187,964",13.07,-57.38,"4,618.76","8,161.38",353.36,4.25,0.00,-6.27,-32.74,-47.06,45.00,28.45,12.52
Sreeleathers,22062,"Consumer Goods",,214.95," -8.65 "," -3.87% ","19,281",24.25,2.08,541.34,149.29,22.33,14.90,8.83,-17.72,-14.94,19.66,-,-4.75,-
"SREI Infrastructure Finance",3366,Bank/Finance,YES,42.15," -4.75 "," -10.13% ","12,471,563",4.74,0.40,"2,123.02","5,518.92",458.41,8.26,7.91,-2.90,-36.06,-55.23,0.79,20.00,-0.07
SRF,3367,Manufacturing,YES,"1,932.35"," -50.20 "," -2.53% ","600,969",22.61,3.01,"11,119.13","6,037.01",491.73,8.03,13.69,0.98,11.19,23.82,20.26,67.93,32.56
"Srikalahasthi Pipes",2190,General,,187.40," -13.85 "," -6.88% ","145,455",6.88,0.74,882.37,"1,361.74",128.25,9.14,18.56,-14.09,-29.58,-43.10,-11.62,58.48,20.10
"Star Cement",23776,Cement,YES,100.90," -1.85 "," -1.80% ","77,360",13.46,2.69,"4,219.54","1,696.47",318.00,18.70,25.64,-11.83,-16.71,-9.73,-,-,-
"Star Paper Mills",3813,"consumer Goods",,192.60," -10.40 "," -5.12% ","299,965",5.99,0.73,301.79,356.93,50.38,13.94,14.30,6.42,24.77,10.78,100.32,-,22.75
"State Bank of India",3820,Bank/Finance,,270.60," -0.90 "," -0.33% ","39,308,482",-,1.19,"241,008.49","233,352.26","86,972.42",0.00,-0.12,-12.01,0.50,0.58,3.27,9.10,5.60
"State Trading Corpn. of India",3823,Services,,128.55," -7.00 "," -5.16% ","367,125",29.04,12.71,765.30,"9,800.62",26.35,0.26,0.00,-8.04,-14.31,-27.03,-6.94,-2.68,-5.14
SAIL,3824,Mines/Mineral,,76.00," -1.25 "," -1.62% ","23,483,890",36.50,0.87,"31,391.99","61,886.09",860.10,1.38,-1.53,-1.75,-7.82,24.49,13.62,7.83,-6.40
"Sterlite Technologies",6541,General,YES,324.95," -16.05 "," -4.71% ","1,034,080",33.17,10.19,"13,082.17","3,337.97",425.00,12.74,36.24,-9.17,16.65,40.41,57.99,77.17,26.31
"Strides Pharma Science",6185,Pharma,,497.80," 8.00 "," 1.63% ","3,991,890",6.82,1.82,"4,446.10","3,072.25",690.15,2.14,26.89,4.69,24.65,-50.07,-25.85,-11.04,10.70
Subros,3866,Auto,Explore,354.20," -12.35 "," -3.37% ","147,396",30.23,4.92,"2,086.70","2,029.76",69.03,3.38,16.08,3.34,14.41,42.65,63.38,70.25,28.17
"Sudarshan Chemical Inds.",3870,Chemicals,YES,426.15," -2.85 "," -0.66% ","56,077",18.40,5.38,"2,946.31","1,423.66",159.80,11.18,20.64,-0.90,-2.79,7.12,58.18,69.99,40.79
"Sun Pharmaceutical Inds.",3887,Pharma,,634.90," -13.95 "," -2.15% ","9,635,852",42.72,3.89,"152,477.08","27,504.84","4,064.54",14.32,7.05,0.04,14.59,22.32,-10.93,2.32,16.37
"Sun TV Network",16602,General,YES,664.10," 8.95 "," 1.37% ","2,013,841",20.93,5.18,"26,175.10","3,196.52","1,250.54",37.46,25.53,-17.00,-20.94,-19.89,23.14,10.56,11.47
"Sundaram Finance",5433,Bank/Finance,YES,"1,549.40"," -3.40 "," -0.22% ","49,185",29.47,4.19,"17,212.21","2,775.85",556.33,20.15,15.79,3.69,-9.95,-8.69,2.68,24.61,28.71
"Sundram Fasteners",3894,Bank/Finance,YES,623.70," 14.05 "," 2.30% ","103,091",34.16,7.73,"13,098.35","3,578.27",383.49,10.59,28.05,-8.03,-2.66,35.63,56.17,76.94,36.01
"Sunteck Realty",7639,"Real Estate",YES,464.90," -2.50 "," -0.53% ","232,637",27.47,2.51,"6,798.53",965.99,264.92,26.69,10.39,-4.49,20.83,39.81,62.21,24.56,12.80
"Suprajit Eng",5628,Auto,YES,240.30," 0.00 "," 0.00% ","35,059",23.34,4.94,"3,377.22","1,470.92",144.68,9.70,23.49,-1.77,-8.11,-13.10,21.21,48.87,43.92
"Supreme Industries",3929,Chemicals,Explore,"1,101.35"," -28.85 "," -2.55% ","61,550",28.48,6.89,"13,947.55","5,150.33",452.14,8.77,22.12,-7.63,-10.43,-5.50,22.78,27.41,39.34
"Supreme Petrochem",3931,Chemicals,YES,246.70," 0.15 "," 0.06% ","226,264",19.02,3.59,"2,391.80","3,156.97",125.77,3.97,18.92,-7.09,-14.65,-35.27,28.26,34.51,29.70
"Sutlej Textiles  and  Industries",17055,Manufacturing,,48.25," -0.75 "," -1.53% ","86,691",8.01,0.86,786.38,"2,417.31",98.18,4.01,12.50,-9.09,-15.04,-48.63,2.10,28.63,26.59
"Suven Life Sciences",3963,Pharma,YES,271.60," -17.70 "," -6.12% ","1,437,042",20.72,3.84,"3,474.18",675.90,167.70,23.90,17.25,5.79,26.25,42.76,1.41,44.03,28.43
"Suzlon Energy",16048,Utilities,,6.75," -0.40 "," -5.59% ","93,748,813",-,-0.47,"3,601.49","6,935.09","-1,026.13",-14.66,0.00,-6.36,-11.15,-60.18,-32.15,1.00,-29.15
"Swan Energy",3971,General,YES,126.10," -19.15 "," -13.18% ","857,562",30.42,3.15,"3,138.70",846.01,103.18,10.78,8.02,-19.03,-20.83,-10.39,25.29,20.49,16.02
"Swaraj Engines",3972,Engineering,Explore,"1,583.55"," -43.95 "," -2.70% ","4,041",24.05,7.82,"1,963.67",811.70,81.66,9.84,31.35,-9.35,-14.32,-19.84,23.05,28.84,24.63
"Swelect Energy Systems",2712,Engineering,,298.70," -5.25 "," -1.73% ","8,007",14.92,0.44,295.70,182.20,19.82,9.12,2.26,-5.49,-6.56,-44.37,-7.89,14.08,1.29
Symphony,3989,"Consumer Goods",YES,"1,018.10"," 8.50 "," 0.84% ","52,379",43.62,11.75,"7,149.96",636.27,163.91,24.47,35.77,-7.24,-27.59,-27.93,2.68,47.03,73.63
"Syndicate Bank",6614,Bank/Finance,,34.40," -2.40 "," -6.52% ","7,103,206",-,0.40,"4,875.42","21,549.01","6,457.29",2.60,-1.03,-13.57,-24.89,-49.85,-25.85,-13.72,-5.99
"Syngene International",23050,Pharma,,642.15," 20.05 "," 3.22% ","202,084",41.55,7.31,"12,844.00","1,538.00",309.10,18.81,18.05,8.51,7.93,32.97,25.78,-,-
"Take Solutions",17604,IT,,172.25," -8.60 "," -4.76% ","400,611",14.33,1.85,"2,547.42","1,700.41",178.31,10.40,14.37,-17.63,-30.21,5.45,5.20,42.26,11.73
"Talwalkars Better Value Fitness",20779,Services,YES,33.15," -1.70 "," -4.88% ","100,726",2.12,0.49,102.01,183.41,47.01,23.80,4.32,1.39,-32.44,-88.39,-48.72,-23.41,-
"Tamil Nadu Newsprint",4019,General,YES,270.30," -13.80 "," -4.86% ","244,070",26.24,1.16,"1,881.49","3,453.36",71.69,2.05,-2.55,-11.19,-1.84,-25.15,13.94,25.22,11.89
"Tasty Bite Eatables",4031,"Consumer Goods",Explore,"9,467.30"," -186.05 "," -1.93% ","2,215",84.45,23.22,"2,424.92",320.40,28.72,8.81,30.63,11.78,27.11,69.31,99.72,131.06,81.39
"Tata Chemicals",4033,Chemicals,YES,736.75," -2.00 "," -0.27% ","1,526,712",7.61,1.65,"18,725.86","11,359.99","2,666.26",13.41,27.91,3.98,1.05,14.91,23.06,24.18,10.28
"Tata Coffee",6533,"Consumer Goods",,106.00," -3.45 "," -3.15% ","452,750",21.11,1.72,"1,979.77","1,621.87",173.31,10.55,17.16,-4.62,-9.36,-30.53,5.97,1.54,18.81
"Tata Communications",4348,General,,499.75," -19.45 "," -3.75% ","566,004",-,32.57,"14,309.85","16,253.10",-405.50,-2.44,-29.58,-8.74,-16.99,-28.67,7.34,21.88,0.98
"Tata Consultancy Services",15850,IT,YES,"2,103.15"," 25.25 "," 1.22% ","4,508,530",29.59,8.68,"805,455.65","127,781.00","27,292.00",20.72,30.29,4.48,15.60,66.58,18.14,16.57,27.05
"Tata Elxsi",4036,IT,Explore,"1,295.65"," -37.20 "," -2.79% ","618,629",30.83,9.94,"8,039.89","1,445.10",260.79,17.52,37.04,-10.40,-2.35,48.31,10.36,71.61,33.63
"Tata Global Beverages",4050,General,,234.60," -0.30 "," -0.13% ","5,395,319",30.31,2.07,"14,771.59","6,913.52",557.89,7.95,8.56,-2.72,-9.19,10.30,23.00,9.45,12.64
"Tata Investment Corp.",4042,Bank/Finance,YES,763.10," -6.10 "," -0.79% ","36,172",19.58,1.62,"4,203.50",143.58,214.67,76.49,9.17,-6.32,-11.02,-16.98,13.38,14.80,7.33
"Tata Metaliks",4044,mines/Mineral,YES,703.65," -24.45 "," -3.36% ","164,245",11.22,4.61,"1,792.92","1,953.74",158.94,8.13,56.26,16.57,1.47,2.05,91.29,78.66,19.21
"Tata Motors",4037,Auto,,250.35," -2.25 "," -0.89% ","18,547,453",18.50,0.78,"72,241.46","302,672.41","2,114.95",0.70,8.88,-7.01,-18.38,-39.46,-8.95,-5.67,11.56
"Tata Power",4047,Utilities,,72.90," -2.65 "," -3.51% ","11,584,620",5.02,1.21,"19,690.75","29,815.85","2,596.63",9.03,8.12,0.62,-2.35,-12.50,4.11,-1.69,-3.04
"Tata Sponge Iron",4049,Mines/Mineral,YES,931.35," -15.65 "," -1.65% ","322,495",9.19,1.39,"1,432.28",886.09,155.87,16.75,15.22,7.39,-11.75,3.75,26.57,28.77,17.98
"Tata Steel",4043,Mines/Mineral,YES,625.15," 3.95 "," 0.64% ","22,977,379",5.19,1.25,"75,203.28","139,875.83","18,562.49",13.12,39.00,7.26,11.89,-4.56,42.39,16.87,3.17
"TCI Express Ltd.",23500,Services,,592.75," -12.35 "," -2.04% ","49,064",36.46,10.24,"2,275.08",929.50,62.40,6.70,31.85,-15.81,1.40,14.71,-,-,-
"TeamLease Services",23240,Services,,"2,546.20"," 59.15 "," 2.38% ","22,612",54.75,9.31,"4,317.53","3,792.48",79.27,2.08,19.15,-2.90,-20.38,54.63,-,-,-
"Tech Mahindra",16800,IT,,738.05," -31.90 "," -4.14% ","4,434,535",18.75,3.77,"73,098.83","31,713.12","3,905.68",11.90,22.06,5.24,8.87,61.94,9.85,18.06,16.01
"Techno Electric  and  Engg",4060,Engineering,,263.70," -21.10 "," -7.41% ","2,016,121",19.28,2.34,"3,016.51","1,107.52",156.48,13.78,21.15,-,-,-,-,-,-
"Texmaco Rail  and  Engineering",21069,Engineering,,68.60," -3.70 "," -5.12% ","299,367",59.82,1.43,"1,509.54","1,025.95",25.24,2.36,1.34,-7.17,-3.04,-35.68,-14.03,18.53,-
"Thangamayil Jewellery",20656,General,YES,375.20," -2.60 "," -0.69% ","4,404",21.90,2.89,517.23,"1,333.01",23.62,1.77,14.38,-5.97,-16.59,2.54,30.44,18.42,-
"The New India Assurance",24023,Insurance,,232.05," -5.80 "," -2.44% ","59,397",16.40,32.42,"38,332.48","20,150.93","2,336.70",9.12,14.74,-10.35,-27.60,-,-,-,-
"The Ramco Cements",2285,Cement,YES,644.65," 3.95 "," 0.62% ","267,504",28.89,3.64,"15,164.08","4,597.42",524.83,11.33,14.18,-5.79,-7.02,-10.99,26.44,28.27,17.74
Thermax,4090,Engineering,,940.70," -20.05 "," -2.09% ","198,022",46.80,4.07,"11,253.72","4,628.33",257.67,5.42,9.76,-5.07,-13.42,2.43,1.59,9.63,7.65
